times,counts
-4,1
-2,4
-1,7
0,14
1,12
2,13
3,9
4,9
5,16
6,19
7,14
8,17
9,13
10,18
11,12
12,19
13,14
14,21
15,23
16,27
17,21
18,26
19,24
20,32
21,23
22,24
23,29
24,19
25,24
26,23
27,24
28,21
29,34
30,29
31,30
32,39
33,39
34,22
35,29
36,28
37,28
38,32
39,36
40,20
41,23
42,34
43,30
44,38
45,38
46,30
47,30
48,44
49,33
50,34
51,33
52,36
53,35
54,27
55,25
56,25
57,33
58,39
59,43
60,34
61,28
62,29
63,35
64,28
65,36
66,40
67,39
68,36
69,37
70,42
71,39
72,38
73,37
74,41
75,41
76,35
77,39
78,42
79,47
80,47
81,43
82,54
83,47
84,41
85,40
86,48
87,42
88,48
89,56
90,36
91,51
92,47
93,55
94,47
95,40
96,52
97,64
98,39
99,32
100,32
101,22
102,14
103,9
104,1
105,1
106,1
109,1
