times,counts
-4,2
-3,3
-2,3
-1,9
0,11
1,18
2,20
3,20
4,18
5,16
6,12
7,18
8,24
9,18
10,17
11,8
12,24
13,30
14,29
15,22
16,19
17,19
18,23
19,26
20,25
21,23
22,27
23,29
24,17
25,34
26,26
27,28
28,37
29,28
30,27
31,31
32,36
33,28
34,35
35,36
36,33
37,25
38,40
39,29
40,29
41,44
42,43
43,28
44,33
45,21
46,26
47,28
48,42
49,28
50,36
51,38
52,38
53,29
54,39
55,38
56,26
57,43
58,36
59,32
60,40
61,28
62,37
63,32
64,44
65,28
66,30
67,34
68,38
69,36
70,38
71,44
72,50
73,29
74,42
75,32
76,33
77,48
78,55
79,42
80,44
81,42
82,42
83,44
84,35
85,44
86,49
87,35
88,45
89,50
90,38
91,36
92,39
93,47
94,50
95,37
96,37
97,29
98,31
99,33
100,20
101,11
102,4
103,7
104,3
105,1
106,2
