times,counts
0,22
1,12
2,14
3,20
4,23
5,21
6,21
7,26
8,30
9,28
10,13
11,17
12,22
13,20
14,21
15,19
16,16
17,21
18,18
19,22
20,27
21,21
22,34
23,29
24,24
25,24
26,37
27,26
28,34
29,34
30,30
31,40
32,30
33,35
34,29
35,26
36,23
37,26
38,28
39,24
40,19
41,32
42,33
43,26
44,35
45,33
46,35
47,28
48,39
49,44
50,29
51,30
52,37
53,37
54,38
55,53
56,38
57,38
58,41
59,42
60,45
61,46
62,41
63,35
64,49
65,43
66,38
67,39
68,41
69,44
70,49
71,46
72,55
73,37
74,44
75,41
76,44
77,43
78,49
79,51
80,55
81,57
82,46
83,58
84,39
85,42
86,53
87,43
88,46
89,46
90,43
91,45
92,58
93,35
94,44
95,35
96,44
97,51
98,47
99,38
100,43
