times,counts
0,16
1,19
2,22
3,18
4,17
5,12
6,16
7,19
8,18
9,20
10,21
11,21
12,26
13,23
14,19
15,18
16,25
17,16
18,24
19,22
20,19
21,19
22,17
23,26
24,21
25,14
26,14
27,22
28,18
29,19
30,20
31,12
32,12
33,11
34,16
35,17
36,20
37,16
38,12
39,14
40,18
41,12
42,8
43,17
44,10
45,16
46,9
47,17
48,10
49,12
50,12
51,13
52,10
53,11
54,13
55,12
56,17
57,17
58,11
59,12
60,8
61,7
62,9
63,10
64,8
65,9
66,13
67,10
68,7
69,4
70,6
71,4
72,7
73,6
74,4
75,7
76,8
77,8
78,4
79,4
80,6
81,2
82,9
83,5
84,2
85,10
86,3
87,6
88,4
89,4
90,4
91,4
92,4
93,7
94,6
95,9
96,1
97,6
98,3
99,3
100,4
