times,counts
-4,2
-3,4
-2,4
-1,2
0,11
1,10
2,9
3,16
4,13
5,15
6,15
7,19
8,19
9,16
10,15
11,12
12,13
13,20
14,20
15,22
16,18
17,14
18,22
19,32
20,17
21,29
22,21
23,32
24,23
25,20
26,28
27,28
28,25
29,20
30,19
31,29
32,26
33,38
34,24
35,27
36,38
37,30
38,33
39,29
40,14
41,27
42,33
43,28
44,31
45,41
46,38
47,28
48,30
49,37
50,34
51,41
52,39
53,38
54,38
55,45
56,43
57,39
58,30
59,41
60,47
61,32
62,49
63,36
64,40
65,24
66,41
67,42
68,51
69,48
70,38
71,50
72,43
73,45
74,30
75,34
76,45
77,34
78,54
79,39
80,47
81,54
82,54
83,37
84,48
85,49
86,43
87,52
88,39
89,41
90,42
91,40
92,51
93,55
94,46
95,41
96,44
97,54
98,35
99,41
100,32
101,11
102,8
103,4
104,1
105,3
111,1
