times,counts
0,14
1,7
2,15
3,17
4,13
5,13
6,8
7,16
8,10
9,12
10,20
11,22
12,23
13,18
14,32
15,23
16,13
17,19
18,15
19,13
20,23
21,19
22,16
23,21
24,11
25,11
26,15
27,18
28,11
29,10
30,14
31,16
32,13
33,16
34,18
35,11
36,11
37,13
38,7
39,4
40,14
41,14
42,18
43,14
44,7
45,14
46,7
47,11
48,19
49,14
50,11
51,10
52,1
53,3
54,5
55,5
56,5
57,1
58,3
59,2
60,5
61,1
62,1
63,4
65,2
66,2
67,1
68,1
69,2
70,3
71,2
72,1
74,3
75,3
76,7
78,4
79,2
80,1
81,5
82,3
83,2
84,1
85,4
86,1
87,4
88,2
89,1
90,1
91,2
92,2
93,6
94,1
95,1
96,1
97,2
98,1
99,1
100,1
