times,counts
-4,1
-3,1
-2,3
-1,8
0,11
1,13
2,13
3,17
4,16
5,14
6,19
7,18
8,19
9,26
10,17
11,25
12,30
13,18
14,20
15,19
16,24
17,30
18,24
19,27
20,26
21,27
22,30
23,29
24,26
25,32
26,26
27,33
28,29
29,33
30,24
31,34
32,48
33,34
34,44
35,34
36,25
37,38
38,28
39,41
40,45
41,39
42,29
43,40
44,45
45,40
46,46
47,39
48,45
49,57
50,27
51,29
52,37
53,39
54,29
55,39
56,25
57,33
58,37
59,31
60,40
61,30
62,35
63,31
64,35
65,36
66,51
67,51
68,25
69,33
70,41
71,48
72,41
73,36
74,45
75,31
76,44
77,43
78,45
79,29
80,35
81,45
82,42
83,38
84,43
85,35
86,45
87,43
88,52
89,49
90,44
91,35
92,42
93,45
94,51
95,52
96,50
97,41
98,41
99,32
100,22
101,17
102,4
103,7
104,5
105,1
