times,counts
0,16
1,21
2,15
3,21
4,21
5,24
6,34
7,24
8,22
9,28
10,28
11,30
12,21
13,23
14,24
15,22
16,23
17,24
18,33
19,30
20,35
21,24
22,24
23,22
24,19
25,32
26,28
27,39
28,36
29,42
30,42
31,41
32,34
33,45
34,44
35,38
36,41
37,50
38,54
39,47
40,42
41,48
42,48
43,46
44,43
45,48
46,46
47,57
48,51
49,48
50,51
51,54
52,56
53,53
54,55
55,55
56,52
57,53
58,62
59,54
60,65
61,77
62,66
63,69
64,69
65,67
66,77
67,78
68,71
69,68
70,81
71,76
72,73
73,77
74,84
75,81
76,84
77,76
78,82
79,75
80,75
81,84
82,78
83,81
84,75
85,82
86,75
87,81
88,79
89,79
90,80
91,81
92,71
93,75
94,78
95,71
96,72
97,70
98,71
99,79
100,66
