times,counts
0,14
1,11
2,29
3,21
4,19
5,21
6,25
7,25
8,24
9,18
10,21
11,22
12,31
13,18
14,25
15,28
16,37
17,33
18,34
19,18
20,22
21,24
22,30
23,31
24,34
25,22
26,18
27,22
28,21
29,31
30,18
31,19
32,26
33,17
34,32
35,26
36,27
37,26
38,28
39,29
40,31
41,31
42,30
43,18
44,20
45,21
46,25
47,14
48,14
49,20
50,20
51,25
52,20
53,19
54,24
55,29
56,25
57,29
58,19
59,31
60,21
61,18
62,21
63,20
64,21
65,21
66,19
67,16
68,21
69,23
70,15
71,19
72,20
73,19
74,14
75,15
76,12
77,21
78,17
79,17
80,20
81,14
82,11
83,13
84,20
85,12
86,17
87,12
88,12
89,19
90,16
91,16
92,25
93,19
94,19
95,25
96,25
97,28
98,29
99,18
100,29
