,times,counts,rates
75,-21,0,7.002184999078466e-09
76,-20,0,1.489693652657707e-07
77,-19,0,1.9708486839989622e-06
78,-18,0,1.9434529472756912e-05
79,-17,0,0.00015054838803902688
80,-16,0,0.0009475646749432321
81,-15,0,0.004943819513096402
82,-14,0,0.021624100230908504
83,-13,0,0.079913045041739
84,-12,0,0.2510711284074903
85,-11,0,0.674344350976071
86,-10,0,1.5573972659756548
87,-9,0,3.1148293242102003
88,-8,0,5.444884754876889
89,-7,0,8.41646536277462
90,-6,0,11.663670369300007
91,-5,0,14.710125754153527
92,-4,0,17.146672019252623
0,-3,3,18.76615090129737
1,-2,4,19.603694558369916
2,-1,7,19.877921301910877
3,0,10,19.867860583689502
4,1,12,19.78670415825093
5,2,16,19.708496742825837
6,3,17,19.579516312247105
7,4,17,19.30868268789418
8,5,19,18.874676922364145
9,6,17,18.362024079712846
10,7,17,17.898405119679154
11,8,17,17.556082922380973
12,9,24,17.30630731708926
13,10,23,17.061596725396534
14,11,18,16.75798333341827
15,12,14,16.3922090060519
16,13,19,15.984038133685209
17,14,19,15.523608483233819
18,15,17,14.980294004528975
19,16,19,14.376682949422218
20,17,19,13.84732328640709
21,18,13,13.591043438057113
22,19,10,13.721785213642427
23,20,25,14.140729144124272
24,21,19,14.546585685947518
25,22,12,14.584146269448382
26,23,13,14.041604146273034
27,24,14,12.981020103627017
28,25,11,11.707297249585443
29,26,9,10.584354600952212
30,27,18,9.83570076010794
31,28,21,9.46818883186907
32,29,14,9.333434387914982
33,30,16,9.246704305196443
34,31,9,9.080127561188688
35,32,6,8.787123092770916
36,33,14,8.369780312271418
37,34,9,7.839147451997749
38,35,11,7.203326654712083
39,36,11,6.480849958415523
40,37,8,5.719788639080848
41,38,10,5.004254891045749
42,39,6,4.445165305803527
43,40,11,4.166159666182773
44,41,7,4.283300213326301
45,42,5,4.861994009927792
46,43,9,5.851912254394859
47,44,8,7.035663279059125
48,45,5,8.047534452024504
49,46,2,8.498488035784739
50,47,7,8.165446967295502
93,48,0,7.119651229644199
51,49,6,5.687690588236266
52,50,7,4.269919754975944
53,51,4,3.1542946266463243
54,52,12,2.4449072519645085
55,53,11,2.1085181452888593
56,54,9,2.0570299669396737
57,55,4,2.1938222709239366
58,56,4,2.414197425300273
59,57,3,2.5975414605586535
60,58,4,2.6282592042494737
61,59,3,2.443419056461848
62,60,2,2.0677073290105237
63,61,1,1.5980587690696961
64,62,3,1.1442253832383502
65,63,2,0.7740045035994948
66,64,5,0.5017681136357884
67,65,3,0.3115116752986375
68,66,1,0.18205306388397216
69,67,3,0.0974517669877171
94,68,0,0.04633399672968249
70,69,1,0.018969798702785676
71,70,1,0.006476840749277529
72,71,1,0.0017767918641792774
95,72,0,0.00037241527623764297
73,73,1,5.5188968459283926e-05
96,74,0,5.048541047803288e-06
97,75,0,2.1274814219275813e-07
98,76,0,1.4442505552944427e-09
