times,counts
-3,2
-2,7
-1,8
0,7
1,12
2,10
3,15
4,15
5,16
6,13
7,17
8,20
9,14
10,15
11,13
12,16
13,14
14,12
15,8
16,7
17,12
18,12
19,12
20,6
21,5
22,15
23,11
24,12
25,10
26,10
27,12
28,15
29,16
30,14
31,18
32,10
33,19
34,13
35,16
36,19
37,28
38,21
39,19
40,12
41,20
42,19
43,28
44,17
45,15
46,17
47,22
48,26
49,11
50,21
51,14
52,24
53,24
54,17
55,18
56,18
57,31
58,18
59,23
60,27
61,16
62,21
63,17
64,11
65,19
66,16
67,20
68,17
69,19
70,19
71,10
72,12
73,17
74,16
75,13
76,10
77,9
78,7
79,9
80,9
81,8
82,11
83,12
84,11
85,7
86,8
87,13
88,6
89,9
90,8
91,12
92,6
93,6
94,4
95,3
96,7
97,3
98,8
99,4
100,2
101,1
102,2
103,1
104,1
106,1
