times,counts
-3,3
-2,4
-1,5
0,6
1,12
2,14
3,25
4,11
5,15
6,17
7,15
8,16
9,17
10,14
11,14
12,18
13,22
14,17
15,18
16,26
17,20
18,17
19,18
20,22
21,22
22,18
23,26
24,22
25,16
26,16
27,16
28,21
29,22
30,20
31,25
32,24
33,14
34,16
35,26
36,23
37,22
38,16
39,25
40,21
41,23
42,21
43,27
44,16
45,18
46,27
47,20
48,20
49,26
50,18
51,26
52,25
53,15
54,16
55,14
56,24
57,19
58,25
59,20
60,16
61,21
62,18
63,10
64,16
65,15
66,27
67,19
68,14
69,13
70,10
71,11
72,17
73,14
74,12
75,12
76,19
77,16
78,11
79,6
80,13
81,7
82,1
83,8
84,3
85,6
86,7
87,6
88,7
89,5
90,7
91,8
92,3
93,4
94,3
95,3
96,1
97,4
98,2
99,2
100,1
102,1
103,1
