times,counts
-2,7
-1,5
0,7
1,21
2,14
3,18
4,17
5,18
6,16
7,17
8,28
9,29
10,24
11,11
12,25
13,21
14,25
15,26
16,26
17,19
18,31
19,25
20,28
21,32
22,24
23,36
24,31
25,24
26,21
27,40
28,31
29,30
30,30
31,23
32,22
33,29
34,34
35,28
36,26
37,36
38,41
39,28
40,20
41,22
42,26
43,26
44,34
45,26
46,27
47,22
48,24
49,34
50,24
51,33
52,24
53,37
54,22
55,25
56,38
57,39
58,41
59,45
60,35
61,36
62,36
63,37
64,32
65,27
66,43
67,31
68,31
69,39
70,36
71,27
72,36
73,34
74,37
75,29
76,30
77,43
78,23
79,36
80,42
81,31
82,23
83,31
84,27
85,22
86,32
87,28
88,35
89,26
90,37
91,31
92,22
93,27
94,32
95,30
96,31
97,33
98,31
99,22
100,13
101,9
102,5
103,2
104,1
106,1
