times,counts
0,11
1,20
2,16
3,24
4,19
5,15
6,21
7,23
8,31
9,20
10,19
11,17
12,22
13,10
14,15
15,22
16,15
17,17
18,19
19,19
20,11
21,15
22,20
23,18
24,9
25,8
26,13
27,12
28,11
29,13
30,15
31,10
32,14
33,9
34,6
35,7
36,13
37,17
38,11
39,11
40,7
41,15
42,13
43,9
44,14
45,7
46,17
47,8
48,15
49,17
50,8
51,13
52,14
53,9
54,13
55,10
56,13
57,19
58,13
59,14
60,10
61,9
62,12
63,12
64,18
65,10
66,10
67,17
68,14
69,17
70,16
71,22
72,19
73,12
74,16
75,18
76,17
77,13
78,14
79,15
80,20
81,11
82,13
83,18
84,12
85,19
86,12
87,20
88,18
89,20
90,17
91,22
92,20
93,24
94,16
95,18
96,20
97,20
98,18
99,10
100,13
