times,counts
0,20
1,18
2,14
3,14
4,21
5,21
6,21
7,28
8,15
9,17
10,23
11,20
12,22
13,21
14,23
15,19
16,24
17,25
18,22
19,20
20,26
21,28
22,22
23,25
24,32
25,35
26,27
27,32
28,25
29,18
30,22
31,30
32,28
33,28
34,30
35,33
36,35
37,26
38,32
39,32
40,40
41,22
42,23
43,34
44,27
45,34
46,21
47,35
48,30
49,31
50,22
51,18
52,23
53,25
54,15
55,21
56,21
57,20
58,18
59,12
60,15
61,13
62,8
63,15
64,4
65,14
66,7
67,8
68,11
69,12
70,9
71,8
72,6
73,9
74,11
75,9
76,7
77,6
78,8
79,8
80,5
81,3
82,5
83,3
84,6
85,2
86,5
87,4
88,3
90,1
91,3
92,2
93,3
94,1
95,1
96,2
97,1
98,1
99,1
100,3
