times,counts
0,17
1,14
2,15
3,17
4,18
5,12
6,15
7,21
8,17
9,15
10,21
11,14
12,16
13,16
14,20
15,12
16,12
17,15
18,20
19,15
20,9
21,16
22,16
23,15
24,14
25,13
26,11
27,13
28,14
29,11
30,6
31,15
32,10
33,10
34,7
35,6
36,10
37,4
38,13
39,6
40,9
41,8
42,9
43,7
44,7
45,11
46,7
47,14
48,4
49,8
50,10
51,10
52,8
53,19
54,6
55,7
56,9
57,8
58,4
59,6
60,8
61,8
62,7
63,1
64,8
65,3
66,4
67,3
68,6
69,2
70,2
71,2
72,6
73,6
74,3
75,1
76,7
77,5
78,1
79,1
80,3
81,1
82,4
83,5
84,2
85,2
86,3
87,2
88,2
89,2
90,5
91,6
92,5
93,1
94,1
95,6
96,3
97,1
98,4
99,3
100,3
