times,counts
0,12
1,19
2,20
3,15
4,24
5,28
6,17
7,16
8,23
9,17
10,18
11,11
12,24
13,12
14,21
15,19
16,12
17,18
18,14
19,13
20,12
21,11
22,12
23,16
24,17
25,11
26,11
27,9
28,15
29,6
30,10
31,5
32,16
33,7
34,10
35,14
36,5
37,7
38,7
39,7
40,6
41,13
42,9
43,5
44,6
45,11
46,9
47,10
48,11
49,5
50,8
51,4
52,9
53,10
54,10
55,13
56,9
57,13
58,15
59,8
60,6
61,9
62,3
63,5
64,9
65,4
66,5
67,10
68,2
69,4
70,9
71,7
72,4
73,1
74,3
75,4
76,3
77,4
78,7
79,1
80,5
81,8
82,1
83,2
84,7
85,5
86,5
87,3
88,3
89,2
90,8
91,5
92,2
93,10
94,4
95,6
96,10
97,6
98,6
99,2
100,8
