times,counts
0,15
1,16
2,13
3,14
4,27
5,15
6,15
7,20
8,16
9,19
10,22
11,9
12,27
13,16
14,23
15,21
16,20
17,18
18,21
19,17
20,13
21,20
22,15
23,16
24,14
25,15
26,21
27,20
28,18
29,21
30,19
31,25
32,21
33,21
34,24
35,26
36,29
37,29
38,28
39,24
40,26
41,29
42,26
43,29
44,30
45,21
46,33
47,35
48,36
49,41
50,44
51,45
52,39
53,30
54,38
55,31
56,31
57,40
58,38
59,40
60,48
61,37
62,52
63,36
64,46
65,40
66,45
67,41
68,45
69,35
70,43
71,43
72,43
73,36
74,39
75,39
76,46
77,30
78,34
79,32
80,34
81,34
82,32
83,40
84,23
85,39
86,32
87,33
88,26
89,35
90,37
91,28
92,33
93,30
94,28
95,26
96,36
97,33
98,21
99,27
100,35
