times,counts
0,15
1,20
2,23
3,27
4,21
5,30
6,35
7,32
8,25
9,28
10,26
11,32
12,30
13,23
14,24
15,27
16,30
17,32
18,41
19,29
20,32
21,35
22,35
23,47
24,40
25,43
26,44
27,48
28,40
29,44
30,54
31,49
32,49
33,56
34,45
35,52
36,47
37,48
38,55
39,56
40,44
41,49
42,54
43,47
44,52
45,53
46,49
47,44
48,50
49,47
50,47
51,51
52,42
53,60
54,47
55,57
56,56
57,52
58,51
59,54
60,46
61,57
62,40
63,52
64,46
65,54
66,53
67,57
68,47
69,62
70,57
71,55
72,55
73,62
74,55
75,57
76,53
77,68
78,65
79,67
80,65
81,66
82,67
83,60
84,76
85,59
86,67
87,67
88,71
89,65
90,62
91,71
92,67
93,69
94,72
95,74
96,64
97,67
98,79
99,73
100,65
