,times,counts,rates
101,-20,0,3.9540017192572025e-08
102,-19,0,8.053125460772157e-07
103,-18,0,9.624635782152346e-06
104,-17,0,8.474328468261285e-05
105,-16,0,0.0005908439353334166
106,-15,0,0.0033597528492305675
107,-14,0,0.015838958380860274
108,-13,0,0.06255428322549032
109,-12,0,0.20838759715399283
110,-11,0,0.5883652236359769
111,-10,0,1.413673972671262
112,-9,0,2.9033331018383453
113,-8,0,5.126019287855441
114,-7,0,7.8436512794348365
115,-6,0,10.52212057709473
116,-5,0,12.568712940696358
117,-4,0,13.632069251795135
118,-3,0,13.73015103971305
0,-2,6,13.150841265176446
1,-1,8,12.26083597912007
2,0,8,11.35930160044459
3,1,11,10.61136881221552
4,2,14,10.042759049556045
5,3,11,9.576122218074667
6,4,13,9.094114706742253
7,5,11,8.510338827790818
8,6,11,7.820822988382986
9,7,9,7.112630158019221
10,8,11,6.530847674191707
11,9,9,6.226416147532425
12,10,13,6.3045345886594095
13,11,7,6.780851763966076
14,12,11,7.555849981528609
15,13,9,8.432230186271457
16,14,7,9.189061761242883
17,15,5,9.681071779452363
18,16,5,9.900899060590744
19,17,6,9.96778140510237
20,18,9,10.058925780060584
21,19,7,10.323152047164589
22,20,10,10.808967824838835
23,21,11,11.438157977474614
24,22,8,12.050703862142198
25,23,12,12.500209025333865
26,24,7,12.725976309161856
27,25,8,12.744738071637343
28,26,10,12.587267288334834
29,27,13,12.259998451107244
30,28,14,11.771875437496321
31,29,10,11.18100475208717
32,30,11,10.596587806221274
33,31,12,10.132545727351385
34,32,16,9.85178720243099
35,33,8,9.730705844113674
36,34,14,9.666954550323647
37,35,16,9.540944897475137
38,36,8,9.290069291464182
39,37,8,8.932190924321068
40,38,10,8.52904977489884
41,39,10,8.136488368974144
42,40,11,7.786444341241426
43,41,13,7.505299928861056
44,42,8,7.333328852593318
45,43,6,7.310167869792954
46,44,10,7.4369032984217505
47,45,10,7.660518614063693
48,46,10,7.904671344337845
49,47,5,8.11746773866341
50,48,10,8.28469917395561
51,49,2,8.39649675367536
52,50,10,8.416747687432899
53,51,12,8.305343974870715
54,52,5,8.068295348191976
55,53,7,7.765715358416861
56,54,6,7.466642983379665
57,55,10,7.211813629664756
58,56,12,7.022148619143749
59,57,5,6.918385010430499
60,58,9,6.906342608831762
61,59,6,6.939952094940661
62,60,10,6.914561326521882
63,61,7,6.716132459128223
64,62,9,6.296012491103019
65,63,4,5.713124378995751
66,64,6,5.104013275110242
67,65,8,4.595768455525596
68,66,5,4.228993454301559
69,67,12,3.9532918683824305
70,68,6,3.691781780170886
71,69,7,3.411059920990881
72,70,2,3.1400745916282173
73,71,4,2.9379426186049042
74,72,5,2.8499039739727077
75,73,7,2.8819821792514055
76,74,3,2.998445606225901
77,75,4,3.1365349877141098
78,76,5,3.2323193148748968
79,77,2,3.241025689822507
80,78,1,3.136982989519318
81,79,4,2.907198681345842
82,80,4,2.5609970534602136
83,81,4,2.144649650801098
84,82,1,1.732886027253843
85,83,2,1.3983852007045108
86,84,6,1.1879092129403939
87,85,1,1.1219721417197612
88,86,6,1.2051281223712431
119,87,0,1.4236971376227319
89,88,3,1.7255098155775017
90,89,1,2.004309955847381
91,90,3,2.123991221303682
120,91,0,1.9897867244735195
92,92,2,1.6164058154714913
121,93,0,1.1253530484893126
122,94,0,0.6665067660973538
93,95,4,0.3339426641900847
94,96,1,0.1406761412486991
95,97,4,0.0493603250198545
96,98,2,0.014196408561412337
97,99,1,0.0032547343392365625
98,100,1,0.0005669445634766024
99,101,1,6.915419728412053e-05
123,102,0,5.124595079643162e-06
124,103,0,1.7218961307596475e-07
125,104,0,9.561694833648876e-10
