times,counts
0,18
1,23
2,16
3,22
4,23
5,17
6,22
7,23
8,24
9,23
10,27
11,22
12,28
13,26
14,33
15,33
16,37
17,28
18,44
19,43
20,43
21,41
22,41
23,41
24,50
25,45
26,46
27,45
28,38
29,41
30,44
31,53
32,49
33,50
34,38
35,48
36,46
37,54
38,50
39,56
40,55
41,48
42,57
43,57
44,58
45,61
46,64
47,62
48,56
49,52
50,66
51,57
52,59
53,65
54,56
55,72
56,64
57,57
58,59
59,61
60,74
61,58
62,65
63,61
64,65
65,65
66,62
67,59
68,55
69,56
70,57
71,59
72,60
73,61
74,50
75,59
76,47
77,57
78,59
79,56
80,60
81,60
82,63
83,58
84,63
85,63
86,61
87,54
88,59
89,57
90,51
91,49
92,51
93,57
94,48
95,62
96,52
97,54
98,57
99,54
100,48
