times,counts
-3,1
-2,7
-1,13
0,15
1,16
2,11
3,20
4,27
5,15
6,26
7,26
8,20
9,30
10,19
11,20
12,27
13,22
14,18
15,31
16,17
17,26
18,17
19,32
20,27
21,31
22,30
23,29
24,26
25,37
26,33
27,34
28,37
29,27
30,33
31,29
32,38
33,34
34,30
35,27
36,23
37,36
38,27
39,32
40,33
41,38
42,38
43,35
44,32
45,34
46,24
47,32
48,19
49,23
50,33
51,30
52,26
53,31
54,20
55,35
56,34
57,26
58,24
59,31
60,23
61,26
62,20
63,24
64,26
65,23
66,26
67,27
68,32
69,34
70,27
71,29
72,28
73,28
74,27
75,34
76,21
77,24
78,17
79,26
80,26
81,29
82,22
83,31
84,31
85,20
86,17
87,22
88,28
89,22
90,29
91,27
92,25
93,20
94,21
95,18
96,20
97,18
98,16
99,12
100,4
101,5
102,1
103,3
104,4
