times,counts
-4,1
-3,3
-2,2
-1,5
0,17
1,13
2,22
3,21
4,16
5,28
6,17
7,20
8,21
9,19
10,14
11,17
12,25
13,17
14,20
15,24
16,20
17,29
18,33
19,23
20,22
21,22
22,22
23,26
24,28
25,29
26,22
27,31
28,22
29,34
30,31
31,29
32,33
33,45
34,41
35,33
36,42
37,43
38,36
39,38
40,54
41,57
42,50
43,53
44,50
45,54
46,55
47,43
48,73
49,77
50,63
51,62
52,44
53,67
54,72
55,58
56,72
57,77
58,62
59,51
60,61
61,54
62,78
63,77
64,64
65,83
66,72
67,73
68,72
69,79
70,60
71,66
72,73
73,63
74,82
75,70
76,74
77,69
78,69
79,62
80,72
81,70
82,62
83,76
84,67
85,86
86,60
87,76
88,59
89,67
90,88
91,71
92,75
93,64
94,68
95,78
96,72
97,66
98,72
99,60
100,41
101,37
102,22
103,13
104,6
105,1
106,3
108,1
109,2
