times,counts
-3,1
-2,4
-1,4
0,16
1,13
2,11
3,9
4,13
5,15
6,14
7,10
8,15
9,19
10,9
11,17
12,15
13,12
14,11
15,12
16,7
17,7
18,12
19,9
20,9
21,12
22,4
23,11
24,8
25,5
26,10
27,6
28,4
29,1
30,7
31,5
32,9
33,5
34,5
35,7
36,11
37,3
38,6
39,4
40,5
41,2
42,3
43,11
44,4
45,4
46,8
47,6
48,5
49,2
50,8
51,6
52,5
53,3
54,4
55,3
56,6
57,7
58,2
59,3
60,3
61,6
62,4
64,1
66,1
67,4
68,4
70,2
71,2
72,2
73,2
74,3
75,4
76,4
77,4
78,5
79,2
80,9
81,6
82,3
83,4
84,7
85,5
86,5
87,3
88,4
89,4
90,5
91,6
92,6
93,5
94,3
95,8
96,3
97,3
98,3
99,6
100,2
104,1
