times,counts
0,14
1,17
2,14
3,17
4,16
5,18
6,23
7,17
8,16
9,24
10,25
11,21
12,27
13,27
14,35
15,29
16,37
17,31
18,24
19,24
20,29
21,29
22,33
23,29
24,37
25,29
26,32
27,40
28,39
29,34
30,38
31,35
32,35
33,41
34,32
35,47
36,49
37,45
38,60
39,51
40,59
41,52
42,52
43,64
44,54
45,57
46,51
47,53
48,49
49,50
50,46
51,50
52,53
53,58
54,53
55,57
56,50
57,67
58,57
59,54
60,64
61,57
62,59
63,57
64,42
65,51
66,56
67,60
68,61
69,53
70,59
71,56
72,56
73,49
74,61
75,54
76,57
77,53
78,45
79,45
80,51
81,52
82,50
83,45
84,50
85,48
86,47
87,46
88,52
89,50
90,53
91,56
92,48
93,45
94,40
95,37
96,38
97,45
98,47
99,43
100,42
