,times,counts,rates
102,-21,0,3.4066653971888176e-09
103,-20,0,8.444974769058026e-08
104,-19,0,1.2238116570183462e-06
105,-18,0,1.3115439095668343e-05
106,-17,0,0.00010961072737400123
107,-16,0,0.0007342995671143132
108,-15,0,0.004021321817796789
109,-14,0,0.018298281454600544
110,-13,0,0.07012045865849283
111,-12,0,0.22820423201895362
112,-11,0,0.633703530034618
113,-10,0,1.5076015725534282
114,-9,0,3.088600362704864
115,-8,0,5.4855854862990725
116,-7,0,8.517730724150947
117,-6,0,11.684621459616169
118,-5,0,14.348370347404753
119,-4,0,16.035094115780872
0,-3,2,16.64285414640116
1,-2,4,16.41101044069347
2,-1,6,15.705776785760472
3,0,12,14.81643489199859
4,1,15,13.902439562000033
5,2,15,13.059538765734505
6,3,10,12.382579963456605
7,4,12,11.968016932929737
8,5,22,11.891841723074563
9,6,11,12.195816788319362
10,7,13,12.870484664831585
11,8,17,13.831469605601743
12,9,11,14.914636827173297
13,10,16,15.905969478737605
14,11,8,16.593421653112898
15,12,15,16.81705764639181
16,13,10,16.503199655128657
17,14,14,15.682309351636729
18,15,14,14.48636932241316
19,16,18,13.108828226640778
20,17,9,11.732390070827012
21,18,22,10.470801448714377
22,19,16,9.361299672066016
23,20,16,8.395275256637893
24,21,16,7.5559830803719965
25,22,11,6.8472331342428445
26,23,14,6.305514822594968
27,24,10,5.991005385536119
28,25,11,5.964067031203222
29,26,10,6.255992485966417
30,27,9,6.832799372788158
31,28,10,7.5566612693419035
32,29,4,8.178578732353008
33,30,10,8.410159674581658
34,31,6,8.070059204071397
35,32,4,7.205947779001377
36,33,5,6.081192869896903
37,34,4,5.0353945292417714
38,35,14,4.336794203326682
39,36,6,4.11510156708277
40,37,10,4.367538630472067
41,38,10,4.992984218652967
42,39,6,5.833168202747107
43,40,4,6.722339835800149
44,41,5,7.534458726033693
45,42,3,8.19758884354095
46,43,3,8.669556264623266
47,44,7,8.91489320869143
48,45,7,8.916004573478446
49,46,6,8.697774051663322
50,47,5,8.323828900759171
51,48,8,7.85960427177342
52,49,8,7.340983925920341
53,50,9,6.786067456260401
54,51,11,6.239731681107227
55,52,5,5.798976894868091
56,53,8,5.582678592630831
57,54,9,5.660720850761965
58,55,5,5.994395922889547
59,56,14,6.440492367979392
60,57,6,6.823068579215036
61,58,3,7.0154967101770085
62,59,6,6.976501770435449
63,60,4,6.7352218731539475
64,61,9,6.348522645879101
65,62,3,5.858022323288256
66,63,10,5.279547423282243
67,64,8,4.635216506615173
68,65,3,3.990330584125821
69,66,10,3.4500877307877045
70,67,3,3.1165827243334983
71,68,5,3.0422718854624593
72,69,10,3.2088591169088154
73,70,6,3.5337232794477575
74,71,3,3.89450595025179
75,72,4,4.168264553870286
76,73,4,4.274528858117506
77,74,2,4.196689677719785
78,75,2,3.971167934700025
79,76,4,3.6634664417369676
80,77,7,3.3495160243944575
81,78,1,3.0997559269285837
82,79,5,2.958843748889776
83,80,4,2.926247573320129
84,81,5,2.9510837451820366
85,82,4,2.950744851426132
86,83,3,2.850112111626404
87,84,3,2.62030623985861
88,85,3,2.287916775513951
89,86,2,1.9067427185390378
90,87,2,1.5212898424790458
91,88,7,1.1568944283571752
92,89,1,0.8323976203567416
93,90,2,0.565902027045588
94,91,3,0.3669300330127843
95,92,3,0.23122591124392414
96,93,1,0.14481871457406428
97,94,2,0.09115236572962387
98,95,1,0.056585422598219456
99,96,2,0.03298498405412943
120,97,0,0.016998138782012364
121,98,0,0.007315454791744893
122,99,0,0.0024932035262840947
123,100,0,0.0006349276340499875
100,101,1,0.00011170486703665925
124,102,0,1.1919810730173222e-05
125,103,0,5.849901023530638e-07
126,104,0,4.7675033432308615e-09
