times,counts
-3,2
-2,8
-1,11
0,10
1,14
2,12
3,24
4,23
5,20
6,22
7,25
8,27
9,23
10,17
11,12
12,33
13,16
14,26
15,19
16,16
17,26
18,24
19,33
20,40
21,41
22,32
23,25
24,39
25,31
26,53
27,24
28,31
29,45
30,35
31,30
32,39
33,27
34,35
35,30
36,39
37,36
38,46
39,27
40,33
41,27
42,38
43,41
44,38
45,44
46,36
47,32
48,39
49,27
50,36
51,31
52,34
53,38
54,33
55,41
56,45
57,38
58,36
59,37
60,32
61,43
62,45
63,49
64,48
65,49
66,46
67,34
68,34
69,44
70,41
71,37
72,32
73,41
74,34
75,29
76,40
77,44
78,39
79,45
80,36
81,37
82,40
83,33
84,41
85,40
86,28
87,23
88,47
89,35
90,34
91,39
92,37
93,34
94,26
95,31
96,31
97,26
98,23
99,20
100,19
101,8
102,2
103,3
104,3
105,1
