times,counts
-4,2
-3,2
-2,3
-1,16
0,11
1,15
2,17
3,18
4,22
5,26
6,16
7,22
8,29
9,30
10,29
11,42
12,36
13,28
14,20
15,37
16,25
17,33
18,35
19,34
20,35
21,33
22,36
23,27
24,32
25,23
26,36
27,29
28,39
29,33
30,40
31,41
32,37
33,34
34,37
35,42
36,45
37,34
38,42
39,31
40,35
41,51
42,41
43,42
44,40
45,47
46,57
47,44
48,44
49,50
50,44
51,46
52,50
53,52
54,44
55,48
56,49
57,45
58,49
59,52
60,51
61,44
62,47
63,39
64,50
65,48
66,52
67,46
68,50
69,53
70,57
71,57
72,59
73,58
74,56
75,57
76,52
77,55
78,57
79,58
80,58
81,65
82,56
83,58
84,47
85,58
86,68
87,69
88,81
89,65
90,59
91,56
92,62
93,64
94,55
95,83
96,66
97,58
98,63
99,45
100,52
101,36
102,20
103,5
104,5
105,2
106,2
107,2
108,1
