times,counts
-3,5
-2,5
-1,10
0,10
1,17
2,10
3,14
4,16
5,8
6,13
7,18
8,19
9,16
10,13
11,10
12,15
13,20
14,24
15,22
16,16
17,15
18,16
19,21
20,25
21,16
22,13
23,16
24,15
25,20
26,16
27,10
28,14
29,21
30,9
31,9
32,15
33,11
34,12
35,14
36,11
37,11
38,7
39,8
40,8
41,8
42,6
43,9
44,7
45,6
46,7
47,3
48,4
49,8
50,9
51,8
52,4
53,1
54,10
55,6
56,7
57,5
58,9
59,9
60,13
61,15
62,9
63,10
64,18
65,19
66,15
67,11
68,12
69,16
70,13
71,11
72,4
73,10
74,13
75,19
76,9
77,12
78,8
79,14
80,12
81,11
82,4
83,7
84,9
85,6
86,10
87,10
88,8
89,10
90,12
91,10
92,6
93,5
94,8
95,9
96,5
97,8
98,8
99,8
100,5
101,3
102,4
103,1
106,1
