times,counts
-2,4
-1,13
0,9
1,11
2,14
3,23
4,20
5,24
6,20
7,21
8,27
9,20
10,23
11,27
12,27
13,41
14,24
15,35
16,25
17,26
18,37
19,37
20,38
21,36
22,36
23,38
24,39
25,47
26,40
27,38
28,45
29,55
30,40
31,45
32,43
33,34
34,52
35,36
36,54
37,51
38,47
39,59
40,52
41,51
42,47
43,57
44,43
45,48
46,53
47,41
48,57
49,51
50,46
51,59
52,58
53,53
54,48
55,63
56,41
57,50
58,63
59,57
60,56
61,63
62,48
63,54
64,43
65,44
66,48
67,56
68,47
69,44
70,45
71,59
72,36
73,44
74,37
75,36
76,44
77,34
78,38
79,45
80,47
81,39
82,37
83,33
84,38
85,35
86,41
87,44
88,38
89,53
90,44
91,60
92,44
93,48
94,41
95,44
96,44
97,38
98,38
99,26
100,19
101,18
102,18
103,3
104,6
105,4
