times,counts
-3,4
-2,7
-1,8
0,9
1,8
2,16
3,13
4,23
5,17
6,14
7,14
8,17
9,22
10,8
11,20
12,23
13,17
14,17
15,14
16,14
17,20
18,18
19,22
20,12
21,13
22,15
23,17
24,27
25,16
26,11
27,12
28,12
29,19
30,17
31,12
32,19
33,14
34,9
35,20
36,14
37,15
38,17
39,15
40,13
41,10
42,13
43,5
44,9
45,9
46,6
47,11
48,7
49,7
50,7
51,6
52,8
53,6
54,10
55,9
56,7
57,7
58,4
59,3
60,4
61,4
62,6
63,3
64,5
65,4
66,3
67,1
68,4
70,4
71,1
72,2
73,4
74,4
75,1
76,3
77,1
78,4
79,1
80,3
81,2
82,3
83,1
85,1
86,1
87,1
88,4
89,4
92,2
93,3
94,4
95,3
97,2
98,2
99,2
100,1
101,1
102,1
