times,counts
-3,2
-2,4
-1,7
0,9
1,12
2,11
3,13
4,17
5,14
6,14
7,21
8,15
9,14
10,13
11,23
12,18
13,20
14,22
15,25
16,25
17,20
18,23
19,18
20,20
21,22
22,12
23,19
24,24
25,17
26,22
27,17
28,12
29,13
30,9
31,19
32,16
33,13
34,16
35,7
36,10
37,12
38,11
39,16
40,13
41,7
42,10
43,7
44,7
45,6
46,10
47,16
48,15
49,6
50,6
51,10
52,6
53,9
54,12
55,7
56,7
57,8
58,10
59,5
60,5
61,9
62,7
63,7
64,9
65,5
66,4
67,3
68,4
69,2
70,3
71,2
73,3
74,4
75,1
76,2
77,3
78,1
79,1
80,2
81,4
82,3
84,3
85,2
86,2
87,2
88,5
89,7
90,2
91,3
92,2
93,2
94,1
95,1
100,1
103,1
