times,counts
-4,1
-3,2
-2,7
-1,5
0,7
1,17
2,22
3,19
4,18
5,15
6,23
7,24
8,17
9,27
10,22
11,20
12,23
13,22
14,26
15,26
16,18
17,23
18,29
19,26
20,26
21,28
22,26
23,19
24,11
25,29
26,25
27,19
28,26
29,27
30,26
31,25
32,29
33,22
34,18
35,18
36,15
37,20
38,15
39,13
40,16
41,15
42,9
43,17
44,14
45,21
46,20
47,10
48,13
49,9
50,12
51,7
52,7
53,6
54,5
55,9
56,9
57,2
58,16
59,5
60,8
61,8
62,10
63,10
64,9
65,7
66,5
67,8
68,11
69,7
70,4
71,7
72,9
73,14
74,9
75,13
76,10
77,10
78,9
79,11
80,11
81,11
82,10
83,3
84,7
85,7
86,2
87,10
88,4
89,6
90,5
91,3
92,5
93,3
94,6
95,3
96,6
97,3
98,5
99,5
101,1
102,1
103,1
104,2
105,1
