times,counts
0,19
1,14
2,14
3,8
4,17
5,19
6,11
7,21
8,21
9,24
10,27
11,19
12,20
13,20
14,18
15,24
16,28
17,28
18,29
19,27
20,25
21,25
22,25
23,29
24,34
25,29
26,34
27,27
28,28
29,27
30,34
31,23
32,27
33,32
34,24
35,29
36,27
37,27
38,32
39,29
40,32
41,35
42,33
43,25
44,23
45,23
46,23
47,25
48,26
49,35
50,33
51,24
52,33
53,28
54,31
55,34
56,40
57,34
58,22
59,31
60,22
61,34
62,34
63,33
64,31
65,22
66,31
67,27
68,30
69,30
70,32
71,35
72,41
73,33
74,36
75,38
76,45
77,40
78,41
79,39
80,38
81,32
82,38
83,40
84,36
85,34
86,33
87,29
88,24
89,31
90,31
91,23
92,23
93,14
94,27
95,27
96,23
97,25
98,28
99,25
100,23
