times,counts
0,16
1,19
2,12
3,13
4,18
5,15
6,23
7,14
8,20
9,24
10,29
11,24
12,27
13,26
14,24
15,24
16,26
17,23
18,33
19,32
20,35
21,34
22,32
23,35
24,35
25,40
26,43
27,46
28,48
29,43
30,41
31,54
32,44
33,49
34,47
35,53
36,53
37,48
38,53
39,52
40,47
41,50
42,50
43,56
44,66
45,60
46,65
47,57
48,61
49,46
50,55
51,70
52,59
53,61
54,62
55,55
56,51
57,53
58,69
59,59
60,66
61,61
62,64
63,62
64,60
65,72
66,62
67,67
68,60
69,59
70,61
71,57
72,51
73,56
74,59
75,50
76,47
77,49
78,52
79,51
80,57
81,65
82,58
83,54
84,60
85,62
86,67
87,65
88,74
89,68
90,68
91,70
92,75
93,78
94,72
95,69
96,77
97,71
98,71
99,72
100,76
