times,counts
0,21
1,13
2,14
3,19
4,15
5,19
6,15
7,23
8,12
9,19
10,22
11,12
12,27
13,16
14,18
15,19
16,17
17,18
18,14
19,21
20,13
21,21
22,15
23,7
24,18
25,15
26,14
27,18
28,15
29,15
30,19
31,15
32,12
33,19
34,10
35,9
36,10
37,15
38,13
39,8
40,6
41,15
42,18
43,12
44,15
45,15
46,18
47,19
48,14
49,11
50,12
51,10
52,9
53,9
54,8
55,12
56,8
57,6
58,9
59,13
60,12
61,14
62,14
63,12
64,12
65,19
66,15
67,12
68,8
69,11
70,21
71,16
72,19
73,11
74,17
75,14
76,13
77,15
78,15
79,6
80,12
81,7
82,5
83,3
84,5
85,5
86,8
87,6
88,3
89,7
90,8
91,9
92,7
93,4
94,7
95,7
96,1
97,2
98,6
99,4
100,7
