times,counts
0,19
1,16
2,14
3,21
4,20
5,16
6,18
7,24
8,25
9,24
10,26
11,26
12,21
13,25
14,23
15,24
16,24
17,31
18,33
19,26
20,29
21,33
22,31
23,30
24,24
25,27
26,25
27,29
28,39
29,42
30,35
31,42
32,33
33,29
34,47
35,41
36,39
37,37
38,40
39,44
40,44
41,36
42,42
43,33
44,43
45,43
46,45
47,35
48,43
49,56
50,49
51,45
52,56
53,56
54,57
55,50
56,54
57,62
58,53
59,57
60,55
61,55
62,55
63,63
64,60
65,45
66,49
67,61
68,59
69,59
70,50
71,68
72,60
73,57
74,58
75,57
76,57
77,55
78,53
79,66
80,59
81,56
82,68
83,66
84,69
85,57
86,65
87,64
88,68
89,64
90,73
91,60
92,65
93,67
94,71
95,62
96,71
97,76
98,69
99,64
100,57
