times,counts
0,18
1,11
2,11
3,16
4,14
5,15
6,12
7,10
8,16
9,18
10,24
11,22
12,14
13,19
14,18
15,19
16,20
17,14
18,17
19,18
20,14
21,12
22,25
23,18
24,17
25,21
26,18
27,24
28,13
29,17
30,29
31,16
32,22
33,28
34,12
35,17
36,20
37,15
38,19
39,26
40,25
41,19
42,21
43,18
44,12
45,14
46,15
47,13
48,14
49,16
50,15
51,12
52,10
53,12
54,17
55,17
56,11
57,10
58,16
59,17
60,13
61,12
62,11
63,7
64,7
65,14
66,15
67,16
68,12
69,18
70,13
71,11
72,20
73,20
74,19
75,22
76,15
77,12
78,10
79,11
80,10
81,9
82,5
83,8
84,4
85,4
86,3
87,6
88,2
89,1
90,4
91,8
92,4
93,7
94,8
95,5
96,6
97,3
98,5
99,3
100,3
