times,counts
0,16
1,17
2,21
3,15
4,15
5,12
6,13
7,8
8,17
9,15
10,13
11,9
12,11
13,11
14,21
15,9
16,12
17,13
18,16
19,18
20,28
21,15
22,21
23,21
24,19
25,20
26,21
27,16
28,11
29,19
30,15
31,17
32,20
33,17
34,18
35,14
36,19
37,12
38,10
39,12
40,17
41,9
42,19
43,16
44,15
45,9
46,14
47,11
48,8
49,9
50,10
51,11
52,13
53,6
54,11
55,6
56,6
57,8
58,4
59,7
60,9
61,9
62,5
63,5
64,10
65,7
66,6
67,6
68,3
69,5
70,4
71,2
72,5
73,7
74,3
75,4
76,5
77,3
78,4
79,4
80,4
81,6
82,5
83,2
84,3
85,3
86,3
87,3
88,4
89,3
92,1
93,3
94,2
95,4
96,1
97,1
98,2
99,1
100,2
