times,counts
0,14
1,17
2,12
3,15
4,16
5,17
6,11
7,17
8,11
9,12
10,18
11,22
12,20
13,13
14,12
15,16
16,11
17,16
18,13
19,24
20,16
21,16
22,26
23,13
24,26
25,20
26,18
27,21
28,17
29,18
30,21
31,17
32,25
33,25
34,25
35,30
36,24
37,27
38,30
39,17
40,25
41,16
42,23
43,23
44,23
45,22
46,25
47,34
48,30
49,25
50,33
51,21
52,23
53,34
54,30
55,28
56,22
57,21
58,30
59,38
60,39
61,34
62,34
63,39
64,29
65,36
66,40
67,47
68,41
69,42
70,48
71,41
72,41
73,35
74,39
75,34
76,48
77,50
78,45
79,42
80,53
81,50
82,53
83,48
84,61
85,54
86,57
87,52
88,55
89,44
90,58
91,46
92,48
93,48
94,44
95,33
96,52
97,50
98,46
99,42
100,47
