times,counts
0,14
1,13
2,15
3,14
4,16
5,15
6,15
7,18
8,16
9,12
10,22
11,8
12,14
13,12
14,17
15,15
16,16
17,19
18,23
19,18
20,32
21,24
22,30
23,31
24,30
25,34
26,27
27,34
28,36
29,37
30,28
31,38
32,34
33,31
34,25
35,28
36,35
37,28
38,20
39,25
40,28
41,32
42,34
43,36
44,34
45,32
46,44
47,37
48,41
49,43
50,34
51,37
52,44
53,52
54,37
55,48
56,36
57,29
58,38
59,46
60,42
61,40
62,36
63,34
64,44
65,33
66,43
67,46
68,37
69,48
70,35
71,38
72,43
73,41
74,33
75,37
76,36
77,49
78,40
79,43
80,28
81,28
82,39
83,37
84,36
85,34
86,44
87,38
88,47
89,42
90,47
91,42
92,42
93,38
94,41
95,37
96,39
97,47
98,36
99,42
100,34
