,times,counts,rates
112,-22,0,5.183033844064084e-10
113,-21,0,9.6848946409344e-09
114,-20,0,1.534525906133807e-07
115,-19,0,1.946874494538175e-06
116,-18,0,1.9420818476877203e-05
117,-17,0,0.00015197415260466548
118,-16,0,0.0009555387384699539
119,-15,0,0.004942266453225195
120,-14,0,0.021385648659306405
121,-13,0,0.07835229828092813
122,-12,0,0.24509597226795002
123,-11,0,0.658166567787995
124,-10,0,1.5232216642115128
125,-9,0,3.049931680031031
126,-8,0,5.3080200737357455
127,-7,0,8.079636352029437
128,-6,0,10.855296551085463
129,-5,0,13.057631487191292
0,-4,1,14.369881095927125
130,-3,0,14.898302868788043
1,-2,4,15.022668851762953
2,-1,7,15.084199747745435
3,0,14,15.192733963385702
4,1,12,15.280145884855509
5,2,13,15.291023588096667
6,3,9,15.315419929798304
7,4,9,15.56640528567486
8,5,16,16.258823637289677
9,6,19,17.502631963339123
10,7,14,19.260098346388833
11,8,17,21.34658958240854
12,9,13,23.462287647721915
13,10,18,25.269917086704357
14,11,12,26.50427519296066
15,12,19,27.051021134034674
16,13,14,26.946103754179195
17,14,21,26.317517363317616
18,15,23,25.339079181960756
19,16,27,24.232250512337234
20,17,21,23.273203634526475
21,18,26,22.750882316480965
22,19,24,22.894951663729376
23,20,32,23.823533610952
24,21,23,25.510134791417663
25,22,24,27.751554426216842
26,23,29,30.161199313090883
27,24,19,32.23010294879437
28,25,24,33.47277389810954
29,26,23,33.61943927012804
30,27,24,32.74556704478719
31,28,21,31.240127092079042
32,29,34,29.627972286513668
33,30,29,28.349486778243215
34,31,30,27.613325275179857
35,32,39,27.406099227462832
36,33,39,27.637905412644926
37,34,22,28.284619730988187
38,35,29,29.39909440895143
39,36,28,30.988102252456756
40,37,28,32.87040860087139
41,38,32,34.66793837222826
42,39,36,35.9780725475211
43,40,20,36.58682825623795
44,41,23,36.530037679285755
45,42,34,35.97463530984918
46,43,30,35.06852004588365
47,44,38,33.90085495136486
48,45,38,32.57147683202643
49,46,30,31.26238808455375
50,47,30,30.23357846582595
51,48,44,29.755717350883163
52,49,33,30.015886008522607
53,50,34,31.004868825606096
54,51,33,32.425772630365564
55,52,36,33.737374867706386
56,53,35,34.4056929527571
57,54,27,34.24017290536605
58,55,25,33.54549093865505
59,56,25,32.939200387465135
60,57,33,32.971081753170104
61,58,39,33.82943358019935
62,59,43,35.30366448087323
63,60,34,36.95533608548568
64,61,28,38.34654609825984
65,62,29,39.210419726546974
66,63,35,39.51124006771756
67,64,28,39.38966233752766
68,65,36,39.05310221924609
69,66,40,38.70360421410678
70,67,39,38.527921878576926
71,68,36,38.69412538704133
72,69,37,39.3216999072173
73,70,42,40.450088322638734
74,71,39,42.01691272301534
75,72,38,43.83136065108549
76,73,37,45.56765210365089
77,74,41,46.837961057523195
78,75,41,47.35049995431414
79,76,35,47.06172233827103
80,77,39,46.2091538085829
81,78,42,45.20408583812936
82,79,47,44.46432454620177
83,80,47,44.2731409667791
84,81,43,44.707557309052945
85,82,54,45.65810731325421
86,83,47,46.937017383034984
87,84,41,48.406532322359084
88,85,40,50.009726726745576
89,86,48,51.64949695009151
90,87,42,53.011488907769035
91,88,48,53.50047205628301
92,89,56,52.37522128741644
93,90,36,49.02444782712549
94,91,51,43.25924402462818
95,92,47,35.508781548098405
96,93,55,26.801476667988794
97,94,47,18.44203968824399
98,95,40,11.505397898571376
99,96,52,6.482733852377757
100,97,64,3.2863980202278436
101,98,39,1.4949745820829226
102,99,32,0.6122694731037617
103,100,32,0.2292921503555323
104,101,22,0.0809555125266348
105,102,14,0.027983613259021312
106,103,9,0.009683078609175147
107,104,1,0.00330925697437662
108,105,1,0.001069757352161884
109,106,1,0.00030959863481611316
131,107,0,7.555115718814093e-05
132,108,0,1.4491405202699306e-05
110,109,1,1.9894391799741462e-06
133,110,0,1.6871355870787885e-07
134,111,0,6.551146168978297e-09
135,112,0,4.0883259623879405e-11
