times,counts
-3,2
-2,9
-1,8
0,11
1,13
2,8
3,25
4,18
5,22
6,19
7,29
8,15
9,17
10,28
11,14
12,15
13,22
14,14
15,19
16,11
17,15
18,13
19,23
20,12
21,14
22,13
23,10
24,17
25,21
26,15
27,16
28,10
29,18
30,8
31,15
32,12
33,14
34,14
35,12
36,12
37,18
38,15
39,9
40,14
41,10
42,11
43,9
44,13
45,10
46,6
47,2
48,9
49,7
50,9
51,7
52,7
53,6
54,5
55,6
56,6
57,3
58,4
59,4
60,4
62,3
63,1
64,5
65,4
66,3
67,5
68,3
69,7
70,6
71,5
72,4
73,4
74,4
75,7
76,9
77,6
78,9
79,3
80,9
81,9
82,6
83,5
84,1
85,3
86,3
87,5
88,2
90,3
91,4
92,3
93,2
94,3
95,5
96,3
97,3
98,2
99,5
100,1
101,2
102,2
