times,counts
-4,1
-3,3
-2,4
-1,8
0,15
1,17
2,13
3,10
4,26
5,19
6,22
7,26
8,25
9,20
10,32
11,29
12,21
13,26
14,35
15,29
16,33
17,43
18,42
19,43
20,41
21,42
22,34
23,43
24,49
25,42
26,45
27,42
28,34
29,50
30,48
31,43
32,61
33,42
34,26
35,51
36,55
37,50
38,61
39,49
40,55
41,54
42,59
43,42
44,65
45,59
46,64
47,56
48,58
49,62
50,58
51,63
52,64
53,57
54,70
55,61
56,61
57,63
58,60
59,62
60,48
61,67
62,72
63,66
64,56
65,63
66,49
67,63
68,57
69,59
70,57
71,69
72,59
73,66
74,45
75,55
76,56
77,56
78,62
79,53
80,54
81,66
82,64
83,69
84,54
85,59
86,61
87,58
88,46
89,57
90,56
91,47
92,52
93,58
94,58
95,62
96,48
97,47
98,44
99,40
100,33
101,15
102,16
103,7
104,7
105,2
107,2
