times,counts
0,20
1,14
2,28
3,13
4,22
5,25
6,22
7,16
8,21
9,19
10,23
11,19
12,23
13,18
14,17
15,33
16,27
17,31
18,31
19,19
20,21
21,26
22,20
23,27
24,24
25,19
26,23
27,29
28,26
29,22
30,23
31,24
32,27
33,21
34,13
35,15
36,19
37,17
38,22
39,14
40,16
41,16
42,16
43,16
44,14
45,16
46,20
47,11
48,15
49,9
50,8
51,9
52,6
53,6
54,5
55,6
56,8
57,11
58,10
59,5
60,4
61,7
62,17
63,10
64,6
65,5
66,11
67,10
68,9
69,5
70,7
71,8
72,9
73,13
74,11
75,13
76,14
77,12
78,10
79,6
80,14
81,7
82,6
83,5
84,7
85,2
86,6
87,3
88,5
89,5
90,5
91,4
92,8
93,7
94,4
95,6
96,2
97,2
98,8
99,3
100,6
