times,counts
0,14
1,16
2,11
3,18
4,14
5,9
6,9
7,19
8,13
9,20
10,17
11,14
12,20
13,19
14,21
15,20
16,22
17,10
18,15
19,19
20,17
21,17
22,17
23,16
24,19
25,25
26,16
27,17
28,12
29,18
30,19
31,21
32,17
33,17
34,23
35,14
36,27
37,31
38,18
39,19
40,31
41,27
42,23
43,15
44,25
45,12
46,26
47,19
48,22
49,26
50,20
51,24
52,31
53,25
54,27
55,27
56,28
57,28
58,22
59,16
60,19
61,26
62,21
63,21
64,17
65,28
66,19
67,11
68,19
69,15
70,20
71,10
72,15
73,18
74,16
75,6
76,12
77,11
78,6
79,13
80,12
81,17
82,8
83,12
84,9
85,10
86,10
87,4
88,6
89,14
90,9
91,8
92,10
93,6
94,10
95,8
96,15
97,18
98,13
99,20
100,10
