times,counts
-3,1
-2,6
-1,9
0,9
1,19
2,12
3,18
4,11
5,11
6,17
7,12
8,11
9,16
10,13
11,15
12,19
13,14
14,21
15,17
16,23
17,24
18,24
19,19
20,21
21,18
22,19
23,11
24,17
25,17
26,19
27,20
28,18
29,17
30,15
31,11
32,12
33,17
34,18
35,15
36,15
37,19
38,16
39,14
40,15
41,31
42,16
43,16
44,19
45,19
46,19
47,19
48,14
49,19
50,8
51,20
52,17
53,23
54,21
55,20
56,15
57,13
58,18
59,26
60,19
61,15
62,17
63,20
64,16
65,24
66,22
67,17
68,19
69,16
70,18
71,21
72,17
73,18
74,23
75,20
76,23
77,17
78,23
79,24
80,21
81,22
82,24
83,21
84,19
85,27
86,19
87,28
88,35
89,28
90,19
91,25
92,26
93,21
94,26
95,17
96,18
97,13
98,16
99,22
100,12
101,8
102,5
103,1
104,2
105,1
