times,counts
-3,1
-2,4
-1,6
0,8
1,19
2,28
3,15
4,28
5,24
6,23
7,37
8,26
9,31
10,32
11,27
12,46
13,33
14,32
15,35
16,37
17,29
18,36
19,27
20,34
21,31
22,34
23,33
24,31
25,37
26,48
27,47
28,38
29,50
30,50
31,48
32,46
33,59
34,48
35,53
36,55
37,76
38,51
39,55
40,51
41,53
42,50
43,47
44,65
45,53
46,64
47,65
48,60
49,70
50,71
51,59
52,58
53,71
54,63
55,63
56,70
57,53
58,63
59,77
60,50
61,59
62,78
63,57
64,68
65,48
66,59
67,68
68,60
69,58
70,58
71,70
72,52
73,48
74,59
75,65
76,77
77,57
78,69
79,56
80,66
81,62
82,68
83,75
84,72
85,60
86,63
87,73
88,51
89,70
90,80
91,64
92,78
93,53
94,71
95,58
96,78
97,65
98,80
99,43
100,40
101,22
102,19
103,12
104,5
105,6
