times,counts
0,25
1,14
2,20
3,13
4,16
5,18
6,18
7,21
8,12
9,27
10,9
11,18
12,18
13,21
14,17
15,19
16,17
17,22
18,16
19,20
20,24
21,31
22,27
23,23
24,20
25,20
26,31
27,21
28,20
29,17
30,16
31,23
32,19
33,27
34,23
35,24
36,27
37,24
38,24
39,27
40,23
41,25
42,19
43,25
44,25
45,19
46,17
47,22
48,25
49,30
50,24
51,21
52,26
53,21
54,21
55,20
56,17
57,20
58,23
59,13
60,20
61,19
62,20
63,15
64,21
65,25
66,18
67,25
68,34
69,24
70,13
71,32
72,30
73,31
74,31
75,35
76,37
77,35
78,33
79,48
80,45
81,45
82,46
83,47
84,40
85,39
86,41
87,48
88,36
89,31
90,36
91,45
92,30
93,46
94,45
95,44
96,50
97,49
98,48
99,48
100,51
