times,counts
0,12
1,16
2,20
3,15
4,12
5,14
6,15
7,20
8,19
9,13
10,26
11,19
12,23
13,15
14,18
15,24
16,20
17,20
18,12
19,19
20,30
21,21
22,25
23,35
24,29
25,32
26,29
27,33
28,48
29,39
30,47
31,39
32,45
33,43
34,43
35,41
36,49
37,48
38,43
39,50
40,55
41,47
42,60
43,47
44,54
45,61
46,59
47,53
48,54
49,45
50,60
51,60
52,56
53,56
54,55
55,62
56,66
57,66
58,59
59,67
60,65
61,64
62,69
63,71
64,66
65,68
66,73
67,66
68,60
69,69
70,73
71,59
72,64
73,57
74,56
75,57
76,55
77,53
78,60
79,42
80,49
81,46
82,44
83,46
84,51
85,47
86,46
87,46
88,60
89,65
90,57
91,44
92,56
93,48
94,38
95,49
96,40
97,44
98,42
99,46
100,43
