times,counts
0,21
1,15
2,14
3,21
4,22
5,15
6,27
7,17
8,20
9,19
10,18
11,20
12,11
13,17
14,19
15,13
16,12
17,15
18,22
19,11
20,12
21,15
22,12
23,11
24,13
25,13
26,15
27,12
28,7
29,12
30,7
31,15
32,13
33,7
34,8
35,11
36,18
37,13
38,10
39,10
40,12
41,10
42,13
43,5
44,12
45,12
46,17
47,16
48,13
49,15
50,11
51,11
52,16
53,19
54,18
55,13
56,16
57,11
58,16
59,15
60,10
61,11
62,7
63,12
64,10
65,6
66,6
67,6
68,5
69,5
70,11
71,8
72,4
73,9
74,10
75,5
76,7
77,8
78,6
79,8
80,3
81,8
82,9
83,4
84,4
85,10
86,9
87,3
88,3
89,4
90,6
91,9
92,14
93,5
94,15
95,6
96,7
97,3
98,9
99,6
100,6
