times,counts
-3,2
-2,3
-1,10
0,10
1,19
2,17
3,19
4,23
5,15
6,18
7,16
8,19
9,22
10,18
11,21
12,20
13,17
14,21
15,13
16,21
17,30
18,17
19,19
20,25
21,20
22,13
23,15
24,19
25,21
26,24
27,25
28,22
29,21
30,18
31,19
32,18
33,13
34,14
35,14
36,13
37,22
38,19
39,15
40,15
41,14
42,18
43,11
44,10
45,20
46,15
47,13
48,10
49,18
50,14
51,18
52,8
53,7
54,12
55,5
56,8
57,5
58,4
59,5
60,3
61,1
62,7
63,3
64,6
65,2
66,8
67,8
68,8
69,4
70,1
71,1
72,5
73,4
74,2
75,3
76,3
77,3
78,2
79,3
80,2
82,2
86,1
88,1
89,2
90,1
