times,counts
-4,1
-3,2
-2,7
-1,8
0,12
1,8
2,12
3,13
4,12
5,20
6,18
7,20
8,18
9,9
10,18
11,10
12,16
13,19
14,15
15,14
16,19
17,20
18,12
19,16
20,19
21,18
22,21
23,17
24,19
25,12
26,14
27,29
28,15
29,23
30,18
31,15
32,19
33,24
34,18
35,18
36,24
37,24
38,29
39,19
40,25
41,25
42,28
43,26
44,41
45,35
46,41
47,38
48,27
49,37
50,29
51,28
52,36
53,36
54,35
55,36
56,41
57,38
58,53
59,42
60,38
61,37
62,54
63,45
64,33
65,28
66,30
67,28
68,36
69,42
70,33
71,34
72,29
73,27
74,37
75,41
76,32
77,38
78,40
79,37
80,30
81,33
82,30
83,24
84,30
85,22
86,31
87,26
88,31
89,27
90,36
91,37
92,27
93,33
94,19
95,22
96,29
97,25
98,17
99,26
100,17
101,8
102,6
103,1
104,4
105,3
