times,counts
0,17
1,16
2,23
3,13
4,19
5,9
6,16
7,17
8,14
9,25
10,19
11,21
12,13
13,18
14,19
15,23
16,23
17,29
18,23
19,25
20,21
21,20
22,19
23,19
24,26
25,19
26,29
27,17
28,19
29,16
30,17
31,20
32,16
33,18
34,15
35,18
36,14
37,19
38,15
39,22
40,24
41,11
42,19
43,19
44,22
45,17
46,18
47,14
48,19
49,22
50,21
51,19
52,14
53,13
54,13
55,21
56,14
57,15
58,12
59,10
60,14
61,12
62,10
63,15
64,11
65,15
66,14
67,22
68,13
69,11
70,8
71,13
72,14
73,16
74,12
75,13
76,14
77,12
78,13
79,7
80,8
81,9
82,10
83,4
84,7
85,17
86,8
87,8
88,12
89,12
90,11
91,8
92,7
93,2
94,8
95,3
96,3
97,2
98,2
99,3
