times,counts
0,20
1,16
2,17
3,17
4,18
5,24
6,16
7,16
8,15
9,20
10,26
11,13
12,24
13,25
14,23
15,18
16,24
17,24
18,24
19,35
20,25
21,28
22,36
23,37
24,32
25,34
26,27
27,39
28,36
29,42
30,34
31,41
32,35
33,30
34,38
35,43
36,43
37,38
38,45
39,50
40,36
41,48
42,48
43,44
44,46
45,45
46,47
47,47
48,41
49,44
50,41
51,53
52,58
53,57
54,52
55,55
56,64
57,61
58,59
59,64
60,61
61,66
62,67
63,60
64,63
65,66
66,67
67,69
68,68
69,70
70,68
71,75
72,74
73,76
74,78
75,79
76,80
77,85
78,80
79,86
80,87
81,85
82,78
83,90
84,85
85,79
86,88
87,87
88,80
89,77
90,83
91,87
92,90
93,96
94,90
95,96
96,94
97,95
98,94
99,96
100,99
