,times,counts,rates
110,-21,0,1.1506730869756565e-08
111,-20,0,2.5170713105317015e-07
112,-19,0,3.251590790695838e-06
113,-18,0,3.144356096108663e-05
114,-17,0,0.00024085045624836588
115,-16,0,0.0015000007889057715
116,-15,0,0.007712991635004639
117,-14,0,0.03311592895425504
118,-13,0,0.11985554431363066
119,-12,0,0.36837590551141325
120,-11,0,0.9669345314990502
121,-10,0,2.179002308174199
122,-9,0,4.241515075600261
123,-8,0,7.187905180585566
124,-7,0,10.714830761365775
125,-6,0,14.236929778888985
126,-5,0,17.14010040513971
127,-4,0,19.0738051593335
0,-3,4,20.097715889185444
1,-2,6,20.610427155651177
2,-1,7,21.1185587554223
3,0,14,21.989992580943547
4,1,17,23.333220115968135
5,2,20,25.038808576313578
6,3,15,26.894602679779045
7,4,15,28.66297282760018
8,5,20,30.10057670199418
9,6,20,30.990870277524447
10,7,23,31.228239544460756
11,8,28,30.885245138500323
12,9,15,30.17269731376625
13,10,33,29.311826473381036
14,11,25,28.441399085924257
15,12,37,27.648824149929812
16,13,32,27.074461155983386
17,14,23,26.948704796501552
18,15,28,27.488447106675206
19,16,32,28.72350654721564
20,17,32,30.39350280194597
21,18,30,32.01423807630324
22,19,32,33.096176004790706
23,20,21,33.371770507888634
24,21,21,32.8823834450863
25,22,29,31.9158372685561
26,23,35,30.89308316059102
27,24,29,30.259877075977656
28,25,32,30.36600353466263
29,26,34,31.337831123977125
30,27,34,33.010268314008
31,28,35,34.97320287636345
32,29,33,36.71464381647483
33,30,25,37.78846133254443
34,31,27,37.94400532452711
35,32,33,37.19580486657765
36,33,31,35.825251375562466
37,34,35,34.30012921781464
38,35,34,33.11502388989929
39,36,35,32.59727359476143
40,37,46,32.76602137096168
41,38,33,33.33759143776278
42,39,41,33.89527631221364
43,40,36,34.11829584568141
44,41,23,33.91493215227952
45,42,35,33.39790177931456
46,43,30,32.77303404796346
47,44,40,32.23533245616408
48,45,33,31.902111141223646
49,46,33,31.78888983033667
50,47,37,31.84541932522405
51,48,37,32.02563179957591
52,49,26,32.31427134797473
53,50,29,32.69233431383768
54,51,40,33.12602263815762
55,52,32,33.62921237255818
56,53,30,34.306230645020364
57,54,28,35.26599515422163
58,55,33,36.46923387641346
59,56,40,37.677171873056665
60,57,32,38.5542279255366
61,58,31,38.82773508854404
62,59,31,38.41076512676463
63,60,34,37.454188493136115
64,61,37,36.29619573531496
65,62,34,35.294486520945846
66,63,39,34.62397268108194
67,64,36,34.20154527997275
68,65,51,33.817668961765584
69,66,36,33.35338763213482
70,67,24,32.879742740009256
71,68,37,32.57774747423014
72,69,38,32.57981884144222
73,70,37,32.85819878951796
74,71,31,33.240822715571774
75,72,44,33.56102272475746
76,73,29,33.822523978610626
77,74,28,34.20455457658036
78,75,27,34.87412002203878
79,76,41,35.78126112454926
80,77,35,36.63193995349087
81,78,41,37.056051339764224
82,79,23,36.83849878003987
83,80,34,36.069640496377204
84,81,33,35.138925168440856
85,82,34,34.58205132570993
86,83,34,34.86096196286596
87,84,44,36.17528308443155
88,85,38,38.36334164535978
89,86,36,40.89018198135045
90,87,38,42.92206178551787
91,88,30,43.52989627828222
92,89,38,42.00658467654401
93,90,32,38.14632860505221
94,91,25,32.32538286170366
95,92,52,25.370087662247585
96,93,38,18.301577427616856
97,94,36,12.042839450288533
98,95,49,7.17499086340405
99,96,34,3.8416579432521254
100,97,40,1.8331373639212099
101,98,37,0.771814965834275
102,99,22,0.28341496107051956
103,100,18,0.08968309833509633
104,101,16,0.024216152156551388
105,102,11,0.005550063574737743
106,103,4,0.0010767268900565017
107,104,2,0.00017485952066507703
128,105,0,2.2880517881979645e-05
108,106,1,2.219756330480787e-06
129,107,0,1.3692468910264449e-07
130,108,0,3.862916867354692e-09
131,109,0,1.6711415147045092e-11
