times,counts
0,19
1,14
2,18
3,17
4,13
5,23
6,17
7,14
8,17
9,18
10,19
11,26
12,25
13,20
14,31
15,30
16,33
17,29
18,42
19,24
20,37
21,34
22,28
23,38
24,30
25,35
26,38
27,27
28,39
29,37
30,38
31,28
32,37
33,37
34,30
35,31
36,40
37,39
38,33
39,45
40,35
41,36
42,39
43,43
44,44
45,45
46,61
47,42
48,42
49,45
50,45
51,43
52,48
53,49
54,49
55,50
56,48
57,40
58,40
59,47
60,41
61,49
62,49
63,44
64,50
65,44
66,51
67,49
68,48
69,34
70,51
71,40
72,45
73,46
74,35
75,47
76,52
77,43
78,40
79,47
80,45
81,48
82,43
83,48
84,48
85,59
86,55
87,41
88,54
89,47
90,48
91,45
92,49
93,41
94,46
95,44
96,49
97,44
98,50
99,55
100,45
