times,counts
-3,3
-2,8
-1,6
0,9
1,13
2,14
3,22
4,13
5,19
6,18
7,18
8,21
9,17
10,26
11,34
12,25
13,20
14,14
15,24
16,29
17,24
18,17
19,21
20,24
21,22
22,19
23,12
24,16
25,11
26,14
27,11
28,11
29,6
30,3
31,11
32,2
33,7
34,11
35,9
36,7
37,2
38,4
39,4
40,3
41,2
42,3
43,3
44,1
45,3
46,2
47,3
49,2
50,2
51,2
52,1
53,3
55,1
56,4
57,2
58,6
59,1
60,6
61,1
62,2
63,2
64,6
65,1
66,2
67,1
68,3
69,2
70,5
71,4
72,3
73,5
74,4
75,2
76,1
77,2
78,4
80,2
81,1
82,2
83,1
85,1
87,2
88,2
89,1
90,1
92,3
93,1
94,1
95,2
96,2
97,1
