times,counts
-4,1
-3,3
-2,6
-1,8
0,13
1,14
2,10
3,15
4,22
5,22
6,15
7,17
8,14
9,25
10,20
11,14
12,22
13,24
14,26
15,21
16,27
17,28
18,19
19,22
20,20
21,31
22,24
23,19
24,19
25,40
26,25
27,30
28,29
29,32
30,30
31,25
32,32
33,25
34,36
35,33
36,36
37,26
38,25
39,34
40,41
41,32
42,33
43,42
44,31
45,43
46,45
47,28
48,39
49,32
50,36
51,43
52,46
53,46
54,37
55,35
56,35
57,51
58,45
59,34
60,41
61,31
62,43
63,54
64,48
65,46
66,46
67,44
68,50
69,43
70,34
71,49
72,53
73,52
74,49
75,55
76,47
77,47
78,40
79,40
80,45
81,33
82,50
83,46
84,35
85,44
86,37
87,41
88,42
89,43
90,39
91,43
92,35
93,33
94,32
95,35
96,39
97,48
98,33
99,30
100,18
101,10
102,6
103,6
104,2
105,1
106,3
