times,counts
0,16
1,12
2,17
3,16
4,13
5,22
6,24
7,15
8,17
9,19
10,16
11,22
12,20
13,17
14,17
15,22
16,20
17,18
18,12
19,12
20,22
21,16
22,16
23,12
24,14
25,14
26,10
27,21
28,14
29,8
30,11
31,14
32,13
33,14
34,15
35,14
36,10
37,17
38,16
39,16
40,22
41,18
42,14
43,19
44,12
45,9
46,27
47,20
48,10
49,18
50,19
51,10
52,17
53,15
54,9
55,12
56,17
57,17
58,20
59,13
60,12
61,9
62,16
63,17
64,14
65,9
66,14
67,6
68,10
69,16
70,19
71,15
72,12
73,13
74,19
75,10
76,15
77,11
78,12
79,12
80,12
81,13
82,12
83,11
84,11
85,17
86,9
87,18
88,18
89,10
90,11
91,13
92,14
93,6
94,3
95,11
96,8
97,12
98,7
99,9
100,9
