times,counts
-3,2
-2,7
-1,6
0,15
1,13
2,15
3,19
4,21
5,26
6,24
7,17
8,21
9,27
10,20
11,32
12,32
13,31
14,36
15,13
16,38
17,26
18,37
19,31
20,30
21,28
22,28
23,40
24,44
25,29
26,39
27,32
28,34
29,32
30,36
31,55
32,43
33,42
34,33
35,38
36,45
37,48
38,38
39,54
40,47
41,45
42,42
43,39
44,34
45,37
46,43
47,47
48,41
49,53
50,51
51,46
52,37
53,35
54,43
55,33
56,38
57,48
58,52
59,39
60,39
61,42
62,38
63,50
64,39
65,49
66,33
67,36
68,36
69,55
70,32
71,33
72,59
73,46
74,48
75,41
76,40
77,42
78,47
79,37
80,38
81,35
82,36
83,38
84,34
85,47
86,30
87,38
88,43
89,38
90,24
91,41
92,35
93,41
94,33
95,41
96,38
97,41
98,28
99,25
100,19
101,10
102,8
103,3
104,2
109,2
