times,counts
0,20
1,13
2,17
3,28
4,20
5,18
6,13
7,15
8,16
9,20
10,17
11,19
12,22
13,19
14,21
15,28
16,20
17,17
18,11
19,18
20,24
21,24
22,22
23,27
24,26
25,26
26,25
27,32
28,19
29,24
30,19
31,26
32,14
33,32
34,20
35,25
36,29
37,27
38,39
39,35
40,32
41,39
42,27
43,38
44,38
45,47
46,39
47,34
48,40
49,36
50,37
51,32
52,43
53,40
54,31
55,18
56,32
57,31
58,27
59,26
60,35
61,32
62,25
63,22
64,39
65,32
66,25
67,31
68,28
69,37
70,32
71,27
72,30
73,32
74,36
75,30
76,32
77,36
78,42
79,35
80,45
81,32
82,44
83,39
84,37
85,31
86,41
87,41
88,41
89,34
90,40
91,39
92,36
93,43
94,38
95,27
96,43
97,46
98,49
99,37
100,42
