times,counts
0,15
1,19
2,21
3,24
4,11
5,22
6,27
7,26
8,24
9,26
10,39
11,20
12,21
13,23
14,31
15,32
16,27
17,38
18,43
19,30
20,44
21,39
22,40
23,39
24,40
25,39
26,54
27,48
28,50
29,51
30,54
31,51
32,60
33,44
34,52
35,55
36,54
37,53
38,46
39,48
40,49
41,46
42,53
43,47
44,49
45,45
46,51
47,49
48,45
49,43
50,43
51,48
52,43
53,48
54,55
55,72
56,58
57,53
58,56
59,56
60,51
61,55
62,69
63,66
64,46
65,58
66,53
67,58
68,54
69,55
70,59
71,63
72,56
73,56
74,58
75,63
76,54
77,52
78,45
79,54
80,48
81,58
82,46
83,50
84,53
85,58
86,50
87,55
88,50
89,56
90,48
91,54
92,56
93,52
94,61
95,68
96,55
97,51
98,46
99,63
100,58
