times,counts
0,22
1,22
2,19
3,13
4,24
5,23
6,32
7,24
8,24
9,23
10,20
11,27
12,19
13,20
14,23
15,22
16,19
17,25
18,15
19,19
20,28
21,23
22,18
23,20
24,23
25,12
26,22
27,20
28,25
29,20
30,14
31,27
32,25
33,27
34,32
35,31
36,25
37,17
38,27
39,22
40,26
41,23
42,30
43,30
44,30
45,30
46,27
47,33
48,29
49,28
50,29
51,37
52,28
53,23
54,27
55,29
56,24
57,23
58,33
59,29
60,24
61,34
62,31
63,30
64,37
65,42
66,25
67,27
68,27
69,22
70,19
71,26
72,26
73,31
74,28
75,29
76,33
77,27
78,40
79,35
80,29
81,24
82,28
83,33
84,28
85,30
86,24
87,28
88,36
89,29
90,30
91,24
92,25
93,26
94,38
95,38
96,30
97,32
98,38
99,38
100,50
